'Use';'ItemID';'ItemName';'lvlReq';'isMaxLVL';'Icon';'Not Used';'Not Used';'Not Used';'Price';'Discount Price';'Used Price';'Money Flags';'Shop Flags';'Time Flags';'Time';'Point';'From Year';'From Month';'From 0';'From Day';'From Hour';'From Minute';'From Second';'From Millisecond';'To Year';'To Month';'To 0';'To Day';'To Hour';'To Minute';'To Second';'To Millisecond';'Model';'Amount';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Texture #1';'Texture #2';'Texture #3';'Texture #4';'Texture #5';'Texture #6';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Equip With #1?';'Equip With #2?';'NA';'NA';'NA';'NA'
'1';'135544907';'Pink Shirts (Kooh)';'0';'0';'e_ts_17_02';'0';'0';'0';'14900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'e_ts_17-02.jpg';'';'';'e_ts_17-01.jpg';'';'';'0';'0';'1';'1';'0';'0';'0';'2';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544908';'Crown Hood';'0';'0';'e_ts_26_03';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'12';'4';'0';'0';'0';'0';'0';'0';'e_ts_26-03.jpg';'';'';'e_ts_26-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544909';'Violet Hood';'0';'0';'e_ts_26_05';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'12';'4';'0';'0';'0';'0';'0';'0';'e_ts_26-05.jpg';'';'';'e_ts_26-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544910';'Cutie Santa Dress(Kooh)';'0';'0';'e_ts_36-01';'0';'0';'0';'22900';'0';'0';'1';'32';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'4';'0';'0';'0';'0';'0';'0';'e_ts_36-01a.jpg';'[2#e_ts_36-01b.jpg';'';'e_ts_36-01a.jpg';'[2#e_ts_36-01b.jpg';'';'1';'2';'0';'0';'0';'2';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544911';'Musical Dress (Kooh)';'0';'0';'e_ts_35_01';'0';'0';'0';'24900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'e_ts_35-01.jpg';'';'';'e_ts_35-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544912';'Blank Shirt 1(Kooh)';'0';'0';'E_TS_U01';'0';'0';'0';'14900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'E_TS_U01f-01.jpg';'E_TS_U01b-01.jpg';'';'E_TS_U01f-01.jpg';'E_TS_U01b-01.jpg';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544913';'Fairy Dress';'0';'0';'e_ts_30_03';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'44';'4';'0';'0';'0';'0';'0';'0';'2#E_TS_30-03.jpg';'';'';'2#E_TS_30-01.jpg';'';'';'1';'2';'0';'0';'0';'2';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544914';'Bishop Dress';'0';'0';'e_ts_30_02';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'44';'4';'0';'0';'0';'0';'0';'0';'2#E_TS_30-02.jpg';'';'';'2#E_TS_30-01.jpg';'';'';'1';'2';'0';'0';'0';'2';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544915';'Copy Shirt 1 (Kooh)';'7';'0';'E_TS_U01';'0';'0';'0';'32000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'9';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'E_TS_U01f-01.jpg';'E_TS_U01b-01.jpg';'';'E_TS_U01f-01.jpg';'E_TS_U01b-01.jpg';'';'0';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544916';'Elizabeth Dress';'0';'0';'E_TS_38_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_38-01a.jpg';'[2#E_TS_38-01b.jpg';'';'2#E_TS_38-01a.jpg';'[2#E_TS_38-01b.jpg';'';'1';'2';'0';'0';'0';'2';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544917';'Rose Ribbon Dress';'0';'0';'E_TS_38_02';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_38-02a.jpg';'[2#E_TS_38-02b.jpg';'';'2#E_TS_38-01a.jpg';'[2#E_TS_38-01b.jpg';'';'1';'2';'0';'0';'0';'2';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544918';'Campus T-Shirt';'11';'0';'e_ts_26_02';'0';'0';'0';'26000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'12';'4';'0';'0';'0';'0';'0';'0';'e_ts_26-02.jpg';'';'';'e_ts_26-01.jpg';'';'';'0';'0';'0';'0';'0';'3';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544919';'Grey Waist Suit';'0';'0';'E_TS_24_01';'0';'0';'0';'18900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'12';'4';'0';'0';'0';'0';'0';'0';'E_TS_24-01.jpg';'';'';'E_TS_24-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544920';'White Waist Suit';'0';'0';'E_TS_24_02';'0';'0';'0';'18900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'12';'4';'0';'0';'0';'0';'0';'0';'E_TS_24-02.jpg';'';'';'E_TS_24-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544922';'Pirate Mini Skirt';'0';'0';'E_TS_37_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_37-01a.jpg';'[2#E_TS_37-01b.jpg';'';'E_TS_37-01a.jpg';'[2#E_TS_37-01b.jpg';'';'1';'2';'0';'0';'0';'2';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544923';'Red Cat Hood';'0';'0';'e_ts_26_04';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'12';'4';'0';'0';'0';'0';'0';'0';'e_ts_26-04.jpg';'';'';'e_ts_26-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544925';'Adventure Suit';'0';'0';'E_TS_40_01_!PV';'0';'0';'0';'29900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_40-01.jpg';'';'';'E_TS_40-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544926';'Italy(Kooh )';'0';'0';'e_ts_z09_02';'0';'0';'0';'17900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'E_TS_Z09f-02.jpg';'E_TS_Z09b-02.jpg';'';'e_ts_z09f-01.jpg';'e_ts_z09b-01.jpg';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544927';'Spain(Kooh )';'0';'0';'e_ts_z09_03';'0';'0';'0';'17900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'E_TS_Z09f-03.jpg';'E_TS_Z09b-03.jpg';'';'e_ts_z09f-01.jpg';'e_ts_z09b-01.jpg';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544931';'Red Sailor Bikini';'0';'0';'E_TS_44_01_!PV';'0';'0';'0';'32900';'0';'0';'1';'0';'0';'0';'0';'2009';'3';'0';'15';'0';'0';'0';'0';'2009';'4';'0';'15';'23';'59';'59';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_44-01.jpg';'';'';'E_TS_44-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544932';'Navy Sailor Bikini';'0';'0';'E_TS_44_02_!PV';'0';'0';'0';'32900';'0';'0';'1';'0';'0';'0';'0';'2009';'3';'0';'15';'0';'0';'0';'0';'2009';'4';'0';'15';'23';'59';'59';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_44-02.jpg';'';'';'E_TS_44-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544933';'Classic Sailor Bikini';'0';'0';'E_TS_44_03_!PV';'0';'0';'0';'32900';'0';'0';'1';'0';'0';'0';'0';'2009';'3';'0';'15';'0';'0';'0';'0';'2009';'4';'0';'15';'23';'59';'59';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_44-03.jpg';'';'';'E_TS_44-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544934';'Pink Shell Bikini';'0';'0';'E_TS_45_01_!PV';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_45-01a.jpg';'[2#E_TS_45-01b.jpg';'';'2#E_TS_45-01a.jpg';'[2#E_TS_45-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544935';'Black Shell Bikini';'0';'0';'E_TS_45_02_!PV';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_45-02a.jpg';'[2#E_TS_45-02b.jpg';'';'2#E_TS_45-01a.jpg';'[2#E_TS_45-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544936';'Pink Towel';'0';'0';'E_TS_46_01_!PV';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_46-01.jpg';'';'';'E_TS_46-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544937';'Shining Star Gymsuit';'0';'0';'E_TS_47_01_!PV!PV';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'44';'4';'0';'0';'0';'0';'0';'0';'E_TS_47-01.jpg';'';'';'E_TS_47-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544938';'Shining White Gymsuit';'0';'0';'E_TS_47_02_!PV!PV';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'44';'4';'0';'0';'0';'0';'0';'0';'E_TS_47-02.jpg';'';'';'E_TS_47-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544939';'Check Brown Coat';'6';'0';'E_TS_31_01_!AM!PV';'0';'0';'0';'40000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'44';'4';'0';'0';'0';'0';'0';'0';'E_TS_31-01.jpg';'';'';'E_TS_31-01.jpg';'';'';'0';'0';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544940';'Emerald Pink Suit';'0';'0';'2#E_TS_41_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'100';'4';'0';'0';'0';'0';'0';'0';'2#E_TS_41-01a.jpg';'[E_TS_41-01b.jpg';'';'2#E_TS_41-01a.jpg';'[E_TS_41-01b.jpg';'';'2';'2';'0';'0';'0';'1';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544941';'Violet Witch Dress';'0';'0';'2#E_TS_48-01a';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_48-01a.jpg';'[2#E_TS_48-01b.jpg';'';'2#E_TS_48-01a.jpg';'[2#E_TS_48-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544942';'Pumpkin Dress';'0';'0';'2#E_TS_48-02a';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_48-02a.jpg';'[2#E_TS_48-02b.jpg';'';'2#E_TS_48-01a.jpg';'[2#E_TS_48-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544946';'Snow Flower Dress (Kooh)';'0';'0';'2#E_TS_52_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_52-01a.jpg';'[2#E_TS_52-01b.jpg';'][2#e_fur.jpg';'2#E_TS_52-01a.jpg';'[2#E_TS_52-01b.jpg';'][2#e_fur.jpg';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544947';'Pink Nurse Dress (Kooh)';'0';'0';'E_TS_20_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_20-01a.jpg';'2#E_TS_20-01b.jpg';'';'E_TS_20-01a.jpg';'2#E_TS_20-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544948';'Blue Nurse Dress (Kooh)';'0';'0';'E_TS_20_02';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_20-02a.jpg';'2#E_TS_20-02b.jpg';'';'E_TS_20-01a.jpg';'2#E_TS_20-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544949';'Captain Shirt';'0';'0';'E_TS_51_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'28';'0';'0';'0';'0';'0';'0';'0';'2#E_TS_51-01.jpg';'';'';'2#E_TS_51-01.jpg';'';'';'1';'0';'0';'1';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544950';'Classic Pirate 1-P';'0';'0';'[E_TS_03_07a';'0';'0';'0';'10000000';'0';'0';'0';'16';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'0';'0';'0';'0';'0';'0';'0';'[E_TS_03-07a.jpg';'[2#E_TS_03-07b.jpg';'';'[E_TS_03-01a.jpg';'[2#E_TS_03-01b.jpg';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544951';'Funky Waiter Dress(Kooh)';'0';'0';'E_TS_53_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'4';'0';'0';'0';'0';'0';'0';'2#E_TS_53-01a.jpg';'[2#E_TS_53-01b.jpg';'';'2#E_TS_53-01a.jpg';'[2#E_TS_53-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'0';'135544952';'Aqua Dream(??)';'0';'0';'e_ts_u01f01_ab5cd831_i';'0';'0';'0';'45';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'e_ts_u01f01_ab5cd831_f.JPG';'e_ts_u01f01_ab5cd831_b.JPG';'';'E_TS_U01f-01.jpg';'E_TS_U01b-01.jpg';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'0';'135544953';'??????????(??)';'0';'0';'z_ts_z11_01';'0';'0';'0';'10000000';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'Female_TS_Z11-01a.jpg';'2#Female_TS_Z11-01b.jpg';'';'Female_TS_Z11-01a.jpg';'2#Female_TS_Z11-01b.jpg';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544954';'Check Punk Bikini';'0';'0';'E_TS_54_01';'0';'0';'0';'32900';'0';'0';'1';'17';'0';'0';'0';'2010';'4';'0';'21';'10';'0';'0';'0';'2010';'5';'0';'5';'10';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_54-01.jpg';'';'';'E_TS_54-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544955';'Caribbean Wrap Bikini';'0';'0';'E_TS_55_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_55-01a.jpg';'[2#E_TS_55-01b.jpg';'';'2#E_TS_55-01a.jpg';'[2#E_TS_55-01b.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544956';'Caribbean Pink Bikini';'0';'0';'E_TS_56_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'E_TS_56-01a.jpg';'';'';'E_TS_56-01a.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'0';'135544960';'Gym Clothing ';'0';'0';'e_ts_00';'0';'0';'0';'19900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'e_ts_00-03_jp.jpg';'';'';'e_ts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544961';'Love Mom Shirt  (Kooh)';'0';'0';'e_ts_17_03';'0';'0';'0';'14900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'e_ts_17-03.jpg';'';'';'e_ts_17-01.jpg';'';'';'0';'0';'2';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544963';'Little Devil Hood';'0';'0';'e_hw_fx_ht';'0';'0';'0';'29900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'36';'0';'0';'0';'0';'0';'0';'E_TS_07-02.jpg';'';'';'E_TS_07-01.jpg';'';'';'1';'0';'0';'0';'1';'2';'0';'0';'0';'1';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'135544966';'T.Bongdari Costume';'0';'0';'E_TS_60_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'37';'36';'0';'0';'0';'0';'0';'0';'2#E_TS_60-01a.jpg';'[2#E_TS_60-01b.jpg';'';'2#E_TS_60-01a.jpg';'[2#E_TS_60-01b.jpg';'';'1';'1';'0';'1';'1';'2';'3';'0';'1';'0';'0.0';'0';'0';'3';'1';'0';'0';''
'1';'135544967';'Lace Bunny Suit (B)';'0';'0';'E_TS_61_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'60';'4';'0';'0';'0';'0';'0';'0';'2#E_TS_61-01a.jpg';'[2#E_TS_61-01b.jpg';'][2#fur.jpg';'2#E_TS_61-01a.jpg';'[2#E_TS_61-01b.jpg';'][2#fur.jpg';'1';'1';'0';'1';'0';'2';'3';'0';'0';'0';'';'0';'0';'2';'1';'0';'0';''
'1';'135544968';'Lace Bunny Suit (R)';'0';'0';'E_TS_61_02';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'60';'4';'0';'0';'0';'0';'0';'0';'2#E_TS_61-02a.jpg';'[2#E_TS_61-02b.jpg';'][2#fur.jpg';'2#E_TS_61-01a.jpg';'[2#E_TS_61-01b.jpg';'][2#fur.jpg';'1';'1';'0';'1';'0';'2';'3';'0';'0';'0';'';'0';'0';'2';'1';'0';'0';''
'1';'135544969';'Lace Bunny Suit (W)';'0';'0';'E_TS_61_03';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'60';'4';'0';'0';'0';'0';'0';'0';'2#E_TS_61-03a.jpg';'[2#E_TS_61-03b.jpg';'][2#fur_black.jpg';'2#E_TS_61-01a.jpg';'[2#E_TS_61-01b.jpg';'][2#fur_black.jpg';'1';'1';'0';'1';'0';'2';'3';'0';'0';'0';'';'0';'0';'2';'1';'0';'0';''
'0';'135544971';'Magician Top';'0';'0';'E_TS_58-01';'0';'0';'0';'25000';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'4';'4';'0';'0';'0';'0';'0';'0';'E_TS_58-01.jpg';'';'';'E_TS_58-01.jpg';'';'';'0';'0';'0';'0';'0';'3';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'135544973';'IDOL Suit(Kooh)';'0';'0';'E_TS_62_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'36';'68';'0';'0';'0';'0';'0';'0';'2#E_TS_62-01.jpg';'';'';'2#E_TS_62-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'';'0';'0';'2';'1';'0';'0';''
